id,source,target,airlines
BLL-AGP,BLL,AGP,1
BLL-BGY,BLL,BGY,1
BLL-BUD,BLL,BUD,1
BLL-CIA,BLL,CIA,1
BLL-FAO,BLL,FAO,1
BLL-GRO,BLL,GRO,1
BLL-MLA,BLL,MLA,1
BLL-PMI,BLL,PMI,1
BLL-PSA,BLL,PSA,1
BLL-STN,BLL,STN,1
BLL-TFS,BLL,TFS,1
BLL-ZAD,BLL,ZAD,1
BLQ-ACE,BLQ,ACE,1
BLQ-AGP,BLQ,AGP,1
BLQ-AHO,BLQ,AHO,1
BLQ-ALC,BLQ,ALC,1
RIX-MLA,RIX,MLA,1
BLQ-BDS,BLQ,BDS,1
BLQ-BOD,BLQ,BOD,1
BLQ-BRI,BLQ,BRI,1
BLQ-BRS,BLQ,BRS,1
BLQ-BVA,BLQ,BVA,1
BLQ-CRL,BLQ,CRL,1
BLQ-EDI,BLQ,EDI,1
BLQ-IBZ,BLQ,IBZ,1
BLQ-KRK,BLQ,KRK,1
RIX-NCE,RIX,NCE,1
BLQ-MAN,BLQ,MAN,1
BLQ-MLA,BLQ,MLA,1
BLQ-NRN,BLQ,NRN,1
BLQ-OPO,BLQ,OPO,1
BLQ-PMI,BLQ,PMI,1
BLQ-PMO,BLQ,PMO,1
BLQ-RYG,BLQ,RYG,1
BLQ-STN,BLQ,STN,1
BLQ-SUF,BLQ,SUF,1
BLQ-SVQ,BLQ,SVQ,1
BLQ-TFS,BLQ,TFS,1
BLQ-TPS,BLQ,TPS,1
BLQ-VLC,BLQ,VLC,1
BLQ-WMI,BLQ,WMI,1
BLQ-WRO,BLQ,WRO,1
BOD-BLQ,BOD,BLQ,1
BOD-CIA,BOD,CIA,1
BOD-CRL,BOD,CRL,1
BOD-EDI,BOD,EDI,1
BOD-OPO,BOD,OPO,1
BOD-STN,BOD,STN,1
BOD-SVQ,BOD,SVQ,1
BOH-ACE,BOH,ACE,1
BOH-AGP,BOH,AGP,1
BOH-ALC,BOH,ALC,1
BOH-FAO,BOH,FAO,1
BOH-FUE,BOH,FUE,1
BOH-GRO,BOH,GRO,1
BOH-IBZ,BOH,IBZ,1
BOH-LPA,BOH,LPA,1
BOH-MJV,BOH,MJV,1
BOH-MLA,BOH,MLA,1
ROB-LOS,ROB,LOS,1
BOH-PSA,BOH,PSA,1
BOH-RHO,BOH,RHO,1
RIX-PLQ,RIX,PLQ,1
BRE-AGP,BRE,AGP,1
BRE-ALC,BRE,ALC,1
BRE-BGY,BRE,BGY,1
BRE-BZR,BRE,BZR,1
BRE-CFU,BRE,CFU,1
BRE-CHQ,BRE,CHQ,1
BRE-DUB,BRE,DUB,1
BRE-EDI,BRE,EDI,1
BRE-FAO,BRE,FAO,1
ALG-AAE,ALG,AAE,1
BRE-GRO,BRE,GRO,1
BRE-HAU,BRE,HAU,1
RIX-SAW,RIX,SAW,1
BRE-MAN,BRE,MAN,1
BRE-NYO,BRE,NYO,1
BRE-OPO,BRE,OPO,1
BRE-RIX,BRE,RIX,1
BRE-SKG,BRE,SKG,1
BRE-STN,BRE,STN,1
RIX-SVG,RIX,SVG,1
BRE-TLL,BRE,TLL,1
BRE-TMP,BRE,TMP,1
BRE-TSF,BRE,TSF,1
BRE-VNO,BRE,VNO,1
BRI-BGY,BRI,BGY,1
BRI-BLQ,BRI,BLQ,1
BRI-BVA,BRI,BVA,1
BRI-CAG,BRI,CAG,1
BRI-CIA,BRI,CIA,1
BRI-CRL,BRI,CRL,1
BRI-DUB,BRI,DUB,1
BRI-FKB,BRI,FKB,1
BRI-GOA,BRI,GOA,1
BRI-HHN,BRI,HHN,1
BRI-MLA,BRI,MLA,1
BRI-MST,BRI,MST,1
BRI-NRN,BRI,NRN,1
BRI-PSA,BRI,PSA,1
BRI-STN,BRI,STN,1
BRI-SVQ,BRI,SVQ,1
BRI-TRS,BRI,TRS,1
BRI-TSF,BRI,TSF,1
BRI-VLC,BRI,VLC,1
BRQ-STN,BRQ,STN,1
ALG-ABJ,ALG,ABJ,1
ALG-ALC,ALG,ALC,1
RIX-TKU,RIX,TKU,1
BRS-BGY,BRS,BGY,1
BRS-BLQ,BRS,BLQ,1
BRS-BUD,BRS,BUD,1
BRS-BZR,BRS,BZR,1
BRS-CHQ,BRS,CHQ,1
BRS-EGC,BRS,EGC,1
RIX-TLL,RIX,TLL,1
BRS-GDN,BRS,GDN,1
BRS-GRO,BRS,GRO,1
BRS-IBZ,BRS,IBZ,1
BRS-KUN,BRS,KUN,1
BRS-LIG,BRS,LIG,1
RIX-TLV,RIX,TLV,1
SJO-BOC,SJO,BOC,1
BRS-NOC,BRS,NOC,1
ALG-AZR,ALG,AZR,1
BRS-POZ,BRS,POZ,1
RIX-VNO,RIX,VNO,1
BRS-RZE,BRS,RZE,1
CMN-CUF,CMN,CUF,1
BRS-TSF,BRS,TSF,1
BRS-VLC,BRS,VLC,1
BRS-WMI,BRS,WMI,1
BRS-WRO,BRS,WRO,1
RIX-ZRH,RIX,ZRH,1
SAW-RIX,SAW,RIX,1
SVG-RIX,SVG,RIX,1
ALG-BEY,ALG,BEY,1
ALG-BJA,ALG,BJA,1
BRU-TSF,BRU,TSF,1
TKU-RIX,TKU,RIX,1
BSL-DUB,BSL,DUB,1
BSL-STN,BSL,STN,1
BTS-AGP,BTS,AGP,1
BTS-BGY,BTS,BGY,1
BTS-BHX,BTS,BHX,1
BTS-CIA,BTS,CIA,1
BTS-CRL,BTS,CRL,1
BTS-DUB,BTS,DUB,1
BTS-EDI,BTS,EDI,1
BTS-GRO,BTS,GRO,1
BTS-LPL,BTS,LPL,1
BTS-LTN,BTS,LTN,1
BTS-PMI,BTS,PMI,1
BTS-STN,BTS,STN,1
TLL-RIX,TLL,RIX,1
BUD-BGY,BUD,BGY,1
BUD-BLL,BUD,BLL,1
BUD-BRS,BUD,BRS,1
BUD-BVA,BUD,BVA,1
BUD-CIA,BUD,CIA,1
TLV-RIX,TLV,RIX,1
ALG-BKO,ALG,BKO,1
ALG-BLJ,ALG,BLJ,1
BUD-PSA,BUD,PSA,1
BUD-STN,BUD,STN,1
BUD-TMP,BUD,TMP,1
BUD-TSF,BUD,TSF,1
BVA-ACE,BVA,ACE,1
BVA-AGP,BVA,AGP,1
BVA-ALC,BVA,ALC,1
BVA-BCN,BVA,BCN,1
BVA-BGY,BVA,BGY,1
BVA-BLQ,BVA,BLQ,1
BVA-BRI,BVA,BRI,1
BVA-BUD,BVA,BUD,1
BVA-CAG,BVA,CAG,1
BVA-CIA,BVA,CIA,1
BVA-DUB,BVA,DUB,1
BVA-FAO,BVA,FAO,1
BVA-GRO,BVA,GRO,1
BVA-KRK,BVA,KRK,1
BVA-LIS,BVA,LIS,1
BVA-MAD,BVA,MAD,1
BVA-MAN,BVA,MAN,1
BVA-OPO,BVA,OPO,1
BVA-PMI,BVA,PMI,1
BVA-PSA,BVA,PSA,1
BVA-PUY,BVA,PUY,1
BVA-RAK,BVA,RAK,1
BVA-SVQ,BVA,SVQ,1
BVA-TFS,BVA,TFS,1
BVA-TNG,BVA,TNG,1
BVA-VLC,BVA,VLC,1
BVA-ZAD,BVA,ZAD,1
BVA-ZAZ,BVA,ZAZ,1
BVE-STN,BVE,STN,1
BZG-BHX,BZG,BHX,1
BZG-DUB,BZG,DUB,1
BZG-STN,BZG,STN,1
BZR-BRE,BZR,BRE,1
BZR-BRS,BZR,BRS,1
BZR-EDI,BZR,EDI,1
BZR-LTN,BZR,LTN,1
BZR-MAN,BZR,MAN,1
BZR-NRN,BZR,NRN,1
CAG-BGY,CAG,BGY,1
CAG-BRI,CAG,BRI,1
CAG-BVA,CAG,BVA,1
CAG-CIA,CAG,CIA,1
CAG-CRL,CAG,CRL,1
CAG-CUF,CAG,CUF,1
CAG-FKB,CAG,FKB,1
CAG-GOA,CAG,GOA,1
CAG-GRO,CAG,GRO,1
CAG-HHN,CAG,HHN,1
CAG-KRK,CAG,KRK,1
CAG-KUN,CAG,KUN,1
CAG-MAD,CAG,MAD,1
CAG-MRS,CAG,MRS,1
CAG-NRN,CAG,NRN,1
CAG-PEG,CAG,PEG,1
CAG-PMF,CAG,PMF,1
CAG-PSA,CAG,PSA,1
CAG-PSR,CAG,PSR,1
CAG-TPS,CAG,TPS,1
CAG-TSF,CAG,TSF,1
CCF-CRL,CCF,CRL,1
CCF-DUB,CCF,DUB,1
CCF-EIN,CCF,EIN,1
CCF-EMA,CCF,EMA,1
CCF-LPL,CCF,LPL,1
CCF-OPO,CCF,OPO,1
CCF-STN,CCF,STN,1
CFE-OPO,CFE,OPO,1
CFU-BRE,CFU,BRE,1
CFU-CIA,CFU,CIA,1
CFU-CRL,CFU,CRL,1
CFU-EDI,CFU,EDI,1
CFU-EIN,CFU,EIN,1
CFU-EMA,CFU,EMA,1
CFU-LBA,CFU,LBA,1
ALG-BOD,ALG,BOD,1
CFU-NRN,CFU,NRN,1
CFU-STN,CFU,STN,1
CGN-GRO,CGN,GRO,1
CHQ-BGY,CHQ,BGY,1
CHQ-BRE,CHQ,BRE,1
CHQ-BRS,CHQ,BRS,1
CHQ-CIA,CHQ,CIA,1
CHQ-CRL,CHQ,CRL,1
CHQ-DUB,CHQ,DUB,1
CHQ-EIN,CHQ,EIN,1
CHQ-EMA,CHQ,EMA,1
CHQ-FMM,CHQ,FMM,1
CHQ-HHN,CHQ,HHN,1
CHQ-KTW,CHQ,KTW,1
CHQ-LBA,CHQ,LBA,1
CHQ-MRS,CHQ,MRS,1
CHQ-NRN,CHQ,NRN,1
CHQ-STN,CHQ,STN,1
CIA-AGP,CIA,AGP,1
CIA-AHO,CIA,AHO,1
CIA-BCN,CIA,BCN,1
CIA-BDS,CIA,BDS,1
CIA-BLL,CIA,BLL,1
CIA-BOD,CIA,BOD,1
CIA-BRI,CIA,BRI,1
CIA-BTS,CIA,BTS,1
CIA-BUD,CIA,BUD,1
CIA-BVA,CIA,BVA,1
CIA-CAG,CIA,CAG,1
CIA-CFU,CIA,CFU,1
CIA-CHQ,CIA,CHQ,1
CIA-CIY,CIA,CIY,1
CIA-CRL,CIA,CRL,1
CIA-DUB,CIA,DUB,1
CIA-EDI,CIA,EDI,1
CIA-EIN,CIA,EIN,1
CIA-EMA,CIA,EMA,1
CIA-FKB,CIA,FKB,1
CIA-FMM,CIA,FMM,1
CIA-GSE,CIA,GSE,1
CIA-HHN,CIA,HHN,1
CIA-IBZ,CIA,IBZ,1
CIA-KRK,CIA,KRK,1
CIA-MAD,CIA,MAD,1
CIA-MAN,CIA,MAN,1
CIA-MRS,CIA,MRS,1
CIA-NRN,CIA,NRN,1
CIA-NYO,CIA,NYO,1
CIA-OPO,CIA,OPO,1
CIA-PIK,CIA,PIK,1
CIA-PMI,CIA,PMI,1
CIA-POZ,CIA,POZ,1
CIA-RAK,CIA,RAK,1
CIA-RYG,CIA,RYG,1
CIA-SDR,CIA,SDR,1
CIA-SKG,CIA,SKG,1
CIA-STN,CIA,STN,1
CIA-SVQ,CIA,SVQ,1
CIA-TPS,CIA,TPS,1
CIA-VLC,CIA,VLC,1
CIA-VNO,CIA,VNO,1
CIA-WMI,CIA,WMI,1
CIA-WRO,CIA,WRO,1
CIY-CIA,CIY,CIA,1
CIY-CRL,CIY,CRL,1
CIY-DUB,CIY,DUB,1
CIY-HHN,CIY,HHN,1
CIY-PSA,CIY,PSA,1
CIY-STN,CIY,STN,1
CRL-ACE,CRL,ACE,1
CRL-AGA,CRL,AGA,1
CRL-AGP,CRL,AGP,1
CRL-AHO,CRL,AHO,1
CRL-ALC,CRL,ALC,1
CRL-AOI,CRL,AOI,1
CRL-BCN,CRL,BCN,1
CRL-BDS,CRL,BDS,1
CRL-BGY,CRL,BGY,1
CRL-BIQ,CRL,BIQ,1
CRL-BLQ,CRL,BLQ,1
CRL-BOD,CRL,BOD,1
CRL-BRI,CRL,BRI,1
CRL-BTS,CRL,BTS,1
VNO-RIX,VNO,RIX,1
CRL-CAG,CRL,CAG,1
CRL-CCF,CRL,CCF,1
CRL-CFU,CRL,CFU,1
CRL-CHQ,CRL,CHQ,1
CRL-CIA,CRL,CIA,1
CRL-CIY,CRL,CIY,1
CRL-DUB,CRL,DUB,1
CRL-EDI,CRL,EDI,1
CRL-EGC,CRL,EGC,1
CRL-FAO,CRL,FAO,1
CRL-FEZ,CRL,FEZ,1
CRL-FNI,CRL,FNI,1
CRL-FSC,CRL,FSC,1
CRL-FUE,CRL,FUE,1
CRL-GOA,CRL,GOA,1
CRL-GRO,CRL,GRO,1
CRL-IBZ,CRL,IBZ,1
CRL-KRK,CRL,KRK,1
CRL-LEI,CRL,LEI,1
CRL-LPA,CRL,LPA,1
CRL-LRH,CRL,LRH,1
CRL-MAD,CRL,MAD,1
CRL-MAN,CRL,MAN,1
CRL-MPL,CRL,MPL,1
CRL-MRS,CRL,MRS,1
CRL-NDR,CRL,NDR,1
CRL-NYO,CRL,NYO,1
CRL-OPO,CRL,OPO,1
CRL-OUD,CRL,OUD,1
CRL-PEG,CRL,PEG,1
CRL-PFO,CRL,PFO,1
CRL-PGF,CRL,PGF,1
CRL-PMI,CRL,PMI,1
CRL-PSA,CRL,PSA,1
CRL-PSR,CRL,PSR,1
CRL-PUY,CRL,PUY,1
CRL-RAK,CRL,RAK,1
CRL-RBA,CRL,RBA,1
CRL-RDZ,CRL,RDZ,1
CRL-REU,CRL,REU,1
CRL-RHO,CRL,RHO,1
CRL-RYG,CRL,RYG,1
CRL-SDR,CRL,SDR,1
CRL-SKG,CRL,SKG,1
CRL-SUF,CRL,SUF,1
CRL-SVQ,CRL,SVQ,1
CRL-TFS,CRL,TFS,1
CRL-TGD,CRL,TGD,1
CRL-TNG,CRL,TNG,1
CRL-TPS,CRL,TPS,1
CRL-TRN,CRL,TRN,1
CRL-TRS,CRL,TRS,1
CRL-TSF,CRL,TSF,1
CRL-VLC,CRL,VLC,1
CRL-VNO,CRL,VNO,1
CRL-VOL,CRL,VOL,1
CRL-WMI,CRL,WMI,1
CRL-ZAD,CRL,ZAD,1
CRL-ZAZ,CRL,ZAZ,1
CRL-ZTH,CRL,ZTH,1
CTA-BGY,CTA,BGY,1
CTA-EIN,CTA,EIN,1
CTA-MAD,CTA,MAD,1
CTA-MRS,CTA,MRS,1
CTA-TSF,CTA,TSF,1
CUF-CAG,CUF,CAG,1
DLE-LIS,DLE,LIS,1
DLE-OPO,DLE,OPO,1
DLE-RAK,DLE,RAK,1
DNR-EMA,DNR,EMA,1
DNR-STN,DNR,STN,1
DTM-AGP,DTM,AGP,1
DTM-AHO,DTM,AHO,1
DTM-FAO,DTM,FAO,1
DTM-GRO,DTM,GRO,1
DTM-KRK,DTM,KRK,1
DTM-OPO,DTM,OPO,1
DTM-STN,DTM,STN,1
DUB-AHO,DUB,AHO,1
DUB-BGY,DUB,BGY,1
DUB-BIQ,DUB,BIQ,1
DUB-BRE,DUB,BRE,1
DUB-BRI,DUB,BRI,1
DUB-BSL,DUB,BSL,1
DUB-BTS,DUB,BTS,1
DUB-BVA,DUB,BVA,1
DUB-BZG,DUB,BZG,1
DUB-CCF,DUB,CCF,1
DUB-CHQ,DUB,CHQ,1
DUB-CIA,DUB,CIA,1
DUB-CIY,DUB,CIY,1
DUB-CRL,DUB,CRL,1
DUB-EIN,DUB,EIN,1
DUB-EMA,DUB,EMA,1
DUB-FMM,DUB,FMM,1
DUB-GDN,DUB,GDN,1
DUB-GRO,DUB,GRO,1
DUB-HHN,DUB,HHN,1
DUB-KRK,DUB,KRK,1
DUB-KTW,DUB,KTW,1
DUB-KUN,DUB,KUN,1
DUB-LBA,DUB,LBA,1
DUB-LEI,DUB,LEI,1
DUB-LPL,DUB,LPL,1
DUB-LRH,DUB,LRH,1
DUB-LTN,DUB,LTN,1
DUB-MJV,DUB,MJV,1
DUB-MLA,DUB,MLA,1
DUB-NTE,DUB,NTE,1
DUB-OPO,DUB,OPO,1
ALG-BRU,ALG,BRU,1
DUB-PIK,DUB,PIK,1
DUB-POZ,DUB,POZ,1
DUB-PSA,DUB,PSA,1
DUB-RAK,DUB,RAK,1
DUB-RDZ,DUB,RDZ,1
DUB-REU,DUB,REU,1
DUB-RIX,DUB,RIX,1
DUB-RYG,DUB,RYG,1
DUB-RZE,DUB,RZE,1
DUB-SDR,DUB,SDR,1
DUB-STN,DUB,STN,1
DUB-SVQ,DUB,SVQ,1
DUB-SZZ,DUB,SZZ,1
DUB-TSF,DUB,TSF,1
DUB-TUF,DUB,TUF,1
DUB-VLC,DUB,VLC,1
DUB-VNO,DUB,VNO,1
DUB-WMI,DUB,WMI,1
DUB-WRO,DUB,WRO,1
DUB-ZAD,DUB,ZAD,1
EBU-OPO,EBU,OPO,1
EDI-ACE,EDI,ACE,1
ZRH-RIX,ZRH,RIX,1
FBM-FIH,FBM,FIH,1
ALG-BSK,ALG,BSK,1
EDI-BLQ,EDI,BLQ,1
EDI-BOD,EDI,BOD,1
EDI-BRE,EDI,BRE,1
EDI-BTS,EDI,BTS,1
EDI-BZR,EDI,BZR,1
EDI-CFU,EDI,CFU,1
EDI-CIA,EDI,CIA,1
EDI-CRL,EDI,CRL,1
FIH-BNB,FIH,BNB,1
EDI-FUE,EDI,FUE,1
EDI-GDN,EDI,GDN,1
EDI-GSE,EDI,GSE,1
EDI-HHN,EDI,HHN,1
FIH-FBM,FIH,FBM,1
EDI-KUN,EDI,KUN,1
EDI-LPA,EDI,LPA,1
EDI-MLA,EDI,MLA,1
EDI-MRS,EDI,MRS,1
EDI-NRN,EDI,NRN,1
FIH-FKI,FIH,FKI,1
EDI-POZ,EDI,POZ,1
EDI-PSA,EDI,PSA,1
EDI-RYG,EDI,RYG,1
EDI-SDR,EDI,SDR,1
FIH-KGA,FIH,KGA,1
EFL-STN,EFL,STN,1
EGC-BRS,EGC,BRS,1
EGC-CRL,EGC,CRL,1
EGC-EMA,EGC,EMA,1
EGC-LPL,EGC,LPL,1
EGC-STN,EGC,STN,1
EIN-ACE,EIN,ACE,1
FIH-KND,FIH,KND,1
EIN-AHO,EIN,AHO,1
FIH-MDK,FIH,MDK,1
EIN-BDS,EIN,BDS,1
EIN-BGY,EIN,BGY,1
EIN-CCF,EIN,CCF,1
EIN-CFU,EIN,CFU,1
EIN-CHQ,EIN,CHQ,1
EIN-CIA,EIN,CIA,1
EIN-CTA,EIN,CTA,1
EIN-DUB,EIN,DUB,1
FIH-MJM,FIH,MJM,1
EIN-FEZ,EIN,FEZ,1
EIN-GRO,EIN,GRO,1
FIH-TSH,FIH,TSH,1
EIN-KRK,EIN,KRK,1
FKI-FIH,FKI,FIH,1
EIN-MJV,EIN,MJV,1
EIN-MLA,EIN,MLA,1
EIN-MRS,EIN,MRS,1
EIN-NOC,EIN,NOC,1
EIN-OPO,EIN,OPO,1
DXB-TIP,DXB,TIP,1
EIN-PSA,EIN,PSA,1
EIN-RAK,EIN,RAK,1
EIN-REU,EIN,REU,1
EIN-STN,EIN,STN,1
EIN-SVQ,EIN,SVQ,1
EIN-TPS,EIN,TPS,1
EIN-TSF,EIN,TSF,1
EIN-WMI,EIN,WMI,1
KGA-FIH,KGA,FIH,1
KND-FIH,KND,FIH,1
LJA-FIH,LJA,FIH,1
EMA-BCN,EMA,BCN,1
EMA-BGY,EMA,BGY,1
EMA-CCF,EMA,CCF,1
EMA-CFU,EMA,CFU,1
EMA-CHQ,EMA,CHQ,1
EMA-CIA,EMA,CIA,1
EMA-DNR,EMA,DNR,1
EMA-DUB,EMA,DUB,1
EMA-EGC,EMA,EGC,1
MDK-FIH,MDK,FIH,1
MJM-FIH,MJM,FIH,1
EMA-GRO,EMA,GRO,1
TSH-FIH,TSH,FIH,1
EMA-KRK,EMA,KRK,1
EMA-LEI,EMA,LEI,1
EMA-LIG,EMA,LIG,1
BGY-TIA,BGY,TIA,1
EMA-LRH,EMA,LRH,1
YGL-YUL,YGL,YUL,1
ALG-CZL,ALG,CZL,1
EMA-NOC,EMA,NOC,1
EMA-ORK,EMA,ORK,1
ALG-DJG,ALG,DJG,1
EMA-PSA,EMA,PSA,1
EMA-REU,EMA,REU,1
ALG-DKR,ALG,DKR,1
EMA-RIX,EMA,RIX,1
EMA-RZE,EMA,RZE,1
EMA-SXF,EMA,SXF,1
CUN-MXP,CUN,MXP,1
EMA-TSF,EMA,TSF,1
EMA-VLC,EMA,VLC,1
EMA-WMI,EMA,WMI,1
EMA-WRO,EMA,WRO,1
ESU-MRS,ESU,MRS,1
CYO-MXP,CYO,MXP,1
FAO-BLL,FAO,BLL,1
FAO-BOH,FAO,BOH,1
FAO-BRE,FAO,BRE,1
HKG-YIH,HKG,YIH,1
FAO-BVA,FAO,BVA,1
FAO-CRL,FAO,CRL,1
FAO-DTM,FAO,DTM,1
ALG-EBH,ALG,EBH,1
ALG-ELU,ALG,ELU,1
ALG-ETZ,ALG,ETZ,1
FAO-FMM,FAO,FMM,1
FAO-HHN,FAO,HHN,1
FAO-KIR,FAO,KIR,1
HAV-CYO,HAV,CYO,1
FAO-LDY,FAO,LDY,1
VRA-DUS,VRA,DUS,1
HAV-MXP,HAV,MXP,1
WAW-TXL,WAW,TXL,1
FAO-MST,FAO,MST,1
FAO-NOC,FAO,NOC,1
FAO-NRN,FAO,NRN,1
FAO-OPO,FAO,OPO,1
FAO-PIK,FAO,PIK,1
HOG-MXP,HOG,MXP,1
ALG-GHA,ALG,GHA,1
FEZ-BGY,FEZ,BGY,1
FEZ-CRL,FEZ,CRL,1
FEZ-EIN,FEZ,EIN,1
FEZ-HHN,FEZ,HHN,1
FEZ-MRS,FEZ,MRS,1
FEZ-NRN,FEZ,NRN,1
FEZ-NTE,FEZ,NTE,1
FEZ-PSA,FEZ,PSA,1
FEZ-STN,FEZ,STN,1
FKB-ACE,FKB,ACE,1
FKB-AGP,FKB,AGP,1
FKB-ALC,FKB,ALC,1
FKB-BRI,FKB,BRI,1
FKB-CAG,FKB,CAG,1
FKB-CIA,FKB,CIA,1
FKB-GRO,FKB,GRO,1
FKB-LPA,FKB,LPA,1
FKB-OPO,FKB,OPO,1
FKB-SKG,FKB,SKG,1
FKB-STN,FKB,STN,1
FKB-TFS,FKB,TFS,1
FKB-TPS,FKB,TPS,1
FKB-ZAD,FKB,ZAD,1
FMM-AGP,FMM,AGP,1
FMM-AHO,FMM,AHO,1
FMM-ALC,FMM,ALC,1
FMM-CHQ,FMM,CHQ,1
FMM-CIA,FMM,CIA,1
FMM-DUB,FMM,DUB,1
FMM-FAO,FMM,FAO,1
FMM-GRO,FMM,GRO,1
FMM-OPO,FMM,OPO,1
LRM-MXP,LRM,MXP,1
FMM-SNN,FMM,SNN,1
FMM-STN,FMM,STN,1
FMM-TFS,FMM,TFS,1
FMM-TPS,FMM,TPS,1
FMO-AGP,FMO,AGP,1
FMO-GRO,FMO,GRO,1
FNI-CRL,FNI,CRL,1
FNI-LPL,FNI,LPL,1
FNI-LTN,FNI,LTN,1
FSC-CRL,FSC,CRL,1
MXP-CUN,MXP,CUN,1
FUE-BGY,FUE,BGY,1
MXP-HAV,MXP,HAV,1
FUE-BOH,FUE,BOH,1
MXP-LRM,MXP,LRM,1
FUE-CRL,FUE,CRL,1
FUE-EDI,FUE,EDI,1
ALG-GVA,ALG,GVA,1
ALG-HME,ALG,HME,1
TIA-BGY,TIA,BGY,1
BGI-SXM,BGI,SXM,1
GEO-JFK,GEO,JFK,1
FUE-NRN,FUE,NRN,1
FUE-ORK,FUE,ORK,1
FUE-PIK,FUE,PIK,1
FUE-PSA,FUE,PSA,1
FUE-SNN,FUE,SNN,1
ALG-HRM,ALG,HRM,1
GDN-BHX,GDN,BHX,1
GDN-BRS,GDN,BRS,1
GDN-DUB,GDN,DUB,1
GDN-EDI,GDN,EDI,1
GDN-LBA,GDN,LBA,1
GDN-MAN,GDN,MAN,1
GDN-ORK,GDN,ORK,1
GDN-PSA,GDN,PSA,1
GDN-RYG,GDN,RYG,1
GDN-STN,GDN,STN,1
GDN-WMI,GDN,WMI,1
GOA-BRI,GOA,BRI,1
GOA-CAG,GOA,CAG,1
GOA-CRL,GOA,CRL,1
GOA-STN,GOA,STN,1
GRO-AHO,GRO,AHO,1
GRO-BDS,GRO,BDS,1
GRO-BGY,GRO,BGY,1
GRO-BLL,GRO,BLL,1
GRO-BOH,GRO,BOH,1
GRO-BRE,GRO,BRE,1
GRO-BRS,GRO,BRS,1
GRO-BTS,GRO,BTS,1
GRO-BVA,GRO,BVA,1
GRO-CAG,GRO,CAG,1
GRO-CGN,GRO,CGN,1
GRO-CRL,GRO,CRL,1
GRO-DTM,GRO,DTM,1
GRO-DUB,GRO,DUB,1
GRO-EIN,GRO,EIN,1
GRO-EMA,GRO,EMA,1
GRO-FKB,GRO,FKB,1
GRO-FMM,GRO,FMM,1
GRO-FMO,GRO,FMO,1
GRO-GRQ,GRO,GRQ,1
GRO-HHN,GRO,HHN,1
GRO-IBZ,GRO,IBZ,1
GRO-KRK,GRO,KRK,1
GRO-LBA,GRO,LBA,1
GRO-LPP,GRO,LPP,1
GRO-LTN,GRO,LTN,1
GRO-MAN,GRO,MAN,1
GRO-MLA,GRO,MLA,1
GRO-MST,GRO,MST,1
GRO-NCL,GRO,NCL,1
GRO-NRN,GRO,NRN,1
GRO-PMI,GRO,PMI,1
GRO-POZ,GRO,POZ,1
GRO-PSA,GRO,PSA,1
GRO-PSR,GRO,PSR,1
GRO-RAK,GRO,RAK,1
GRO-RBA,GRO,RBA,1
GRO-SFT,GRO,SFT,1
GRO-SKG,GRO,SKG,1
GRO-STN,GRO,STN,1
GRO-TLL,GRO,TLL,1
GRO-TMP,GRO,TMP,1
GRO-TPS,GRO,TPS,1
GRO-WRO,GRO,WRO,1
GRQ-GRO,GRQ,GRO,1
ALG-INZ,ALG,INZ,1
GSE-AGP,GSE,AGP,1
GSE-ALC,GSE,ALC,1
GSE-BGY,GSE,BGY,1
GSE-CIA,GSE,CIA,1
GSE-EDI,GSE,EDI,1
GSE-MLA,GSE,MLA,1
GSE-MRS,GSE,MRS,1
GSE-PMI,GSE,PMI,1
GSE-PSA,GSE,PSA,1
GSE-STN,GSE,STN,1
GSE-ZAD,GSE,ZAD,1
HAU-AGP,HAU,AGP,1
HAU-ALC,HAU,ALC,1
HAU-BRE,HAU,BRE,1
HAU-PSA,HAU,PSA,1
HAU-STN,HAU,STN,1
HAU-ZAD,HAU,ZAD,1
HHN-ACE,HHN,ACE,1
HHN-AGP,HHN,AGP,1
HHN-AHO,HHN,AHO,1
HHN-ALC,HHN,ALC,1
HHN-BGY,HHN,BGY,1
HHN-BRI,HHN,BRI,1
HHN-CAG,HHN,CAG,1
HHN-CHQ,HHN,CHQ,1
HHN-CIA,HHN,CIA,1
HHN-CIY,HHN,CIY,1
HHN-DUB,HHN,DUB,1
HHN-EDI,HHN,EDI,1
HHN-FAO,HHN,FAO,1
HHN-FEZ,HHN,FEZ,1
HHN-GRO,HHN,GRO,1
HHN-IBZ,HHN,IBZ,1
HHN-KIR,HHN,KIR,1
HHN-KUN,HHN,KUN,1
HHN-LIS,HHN,LIS,1
HHN-MPL,HHN,MPL,1
HHN-NDR,HHN,NDR,1
HHN-OPO,HHN,OPO,1
HHN-PDV,HHN,PDV,1
HHN-PMI,HHN,PMI,1
HHN-PSA,HHN,PSA,1
HHN-PSR,HHN,PSR,1
HHN-PUY,HHN,PUY,1
HHN-RAK,HHN,RAK,1
HHN-REU,HHN,REU,1
HHN-RIX,HHN,RIX,1
HHN-SCQ,HHN,SCQ,1
HHN-SDR,HHN,SDR,1
HHN-SKG,HHN,SKG,1
HHN-STN,HHN,STN,1
HHN-SUF,HHN,SUF,1
HHN-TFS,HHN,TFS,1
HHN-TMP,HHN,TMP,1
HHN-TPS,HHN,TPS,1
HHN-TSF,HHN,TSF,1
HHN-VLC,HHN,VLC,1
